INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/01/04', '39489959', '21127581248', 530.000000, 540.000000, 528.000000, 536.000000, 6.000000, '33316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/01', '2107933', '239414178', 113.500000, 114.000000, 113.000000, 113.500000, 0.000000, '1317')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/02', '3814802', '434155727', 113.500000, 114.000000, 113.500000, 114.000000, 0.500000, '2831')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/03', '3620647', '411892811', 114.000000, 114.500000, 113.000000, 114.000000, 0.000000, '1942')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/04', '4233014', '481804915', 113.500000, 114.000000, 113.500000, 114.000000, 0.000000, '2218')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/07', '3625182', '412386593', 114.000000, 114.000000, 113.000000, 114.000000, 0.000000, '2194')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/08', '3876905', '442711013', 114.500000, 114.500000, 113.500000, 114.500000, 0.500000, '2200')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/09', '3313703', '378329093', 114.000000, 114.500000, 114.000000, 114.000000, -0.500000, '1871')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/10', '3276473', '374185944', 114.000000, 114.500000, 113.500000, 114.500000, 0.500000, '1505')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/11', '5394857', '618165756', 114.500000, 115.000000, 114.000000, 114.500000, 0.000000, '2414')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/15', '4556068', '521730193', 114.500000, 115.000000, 114.000000, 114.500000, 0.000000, '2822')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/16', '6114741', '700353301', 114.000000, 115.000000, 114.000000, 115.000000, 0.500000, '3461')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/17', '3789193', '432619381', 114.000000, 114.500000, 114.000000, 114.500000, -0.500000, '2061')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/18', '11998910', '1365396977', 114.000000, 114.500000, 113.500000, 113.500000, -1.000000, '2802')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/21', '3949200', '448702298', 113.500000, 114.000000, 113.000000, 113.500000, 0.000000, '2024')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/22', '5105460', '583325697', 114.000000, 114.500000, 113.500000, 114.000000, 0.500000, '2611')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/23', '6331204', '723755942', 114.000000, 115.000000, 113.500000, 114.500000, 0.500000, '3715')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/24', '3201956', '365751331', 114.500000, 115.000000, 114.000000, 114.000000, -0.500000, '1905')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/25', '3595766', '410915430', 114.000000, 114.500000, 114.000000, 114.500000, 0.500000, '1983')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/28', '3212081', '367361830', 114.500000, 115.000000, 114.000000, 114.000000, -0.500000, '1941')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/29', '3868951', '441780061', 114.000000, 114.500000, 114.000000, 114.000000, 0.000000, '2440')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/06/30', '6548859', '747506712', 114.000000, 114.500000, 113.500000, 114.000000, 0.000000, '3783')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/01', '6066475', '690325248', 114.000000, 114.500000, 113.500000, 113.500000, -0.500000, '2191')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/02', '5726782', '651745439', 113.500000, 114.000000, 113.500000, 114.000000, 0.500000, '2884')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/05', '3890349', '444651533', 114.500000, 114.500000, 114.000000, 114.500000, 0.500000, '2459')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/06', '5095903', '581640199', 114.000000, 114.500000, 113.500000, 114.000000, -0.500000, '2978')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/07', '2982174', '339593981', 114.000000, 114.500000, 113.500000, 114.000000, 0.000000, '1977')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/08', '3532627', '403046395', 114.000000, 114.500000, 113.500000, 114.000000, 0.000000, '1925')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/09', '3365023', '383606099', 113.500000, 114.500000, 113.500000, 114.500000, 0.500000, '1811')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/12', '4022706', '458433129', 114.500000, 114.500000, 113.500000, 113.500000, -1.000000, '2767')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/13', '6646422', '760116696', 114.000000, 114.500000, 113.500000, 114.500000, 1.000000, '3125')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/14', '4986890', '569569846', 114.500000, 114.500000, 114.000000, 114.500000, 0.000000, '3048')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/15', '4547053', '519454210', 114.000000, 114.500000, 114.000000, 114.500000, 0.000000, '3344')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/16', '6736131', '771707946', 114.000000, 115.000000, 113.500000, 115.000000, 0.500000, '2829')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/19', '4194678', '480657559', 114.000000, 115.000000, 114.000000, 115.000000, 0.000000, '1954')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/20', '3558570', '408712114', 114.500000, 115.000000, 114.500000, 115.000000, 0.000000, '2214')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/21', '5743208', '659842883', 114.500000, 115.000000, 114.500000, 115.000000, 0.000000, '3732')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/22', '7339414', '847476465', 115.000000, 116.000000, 115.000000, 116.000000, 1.000000, '3831')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/23', '5456431', '630102694', 115.500000, 116.000000, 115.000000, 115.000000, -1.000000, '2434')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/26', '3644788', '419048241', 115.000000, 115.500000, 114.500000, 115.000000, 0.000000, '2571')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/27', '4573562', '527261559', 115.000000, 115.500000, 114.500000, 115.500000, 0.500000, '2611')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/28', '7657293', '884278751', 115.500000, 116.000000, 114.500000, 116.000000, 0.500000, '3437')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/29', '6801833', '789887234', 115.500000, 116.500000, 115.500000, 116.500000, 0.500000, '2954')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/07/30', '6739120', '777713019', 116.500000, 116.500000, 115.000000, 115.000000, -1.500000, '1862')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/02', '10788602', '1253341171', 115.500000, 116.500000, 115.500000, 116.500000, 1.500000, '4552')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/03', '9736099', '1136802183', 116.500000, 117.000000, 116.500000, 117.000000, 0.500000, '3384')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/04', '10806763', '1263893603', 117.000000, 117.500000, 116.500000, 117.500000, 0.500000, '6676')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/05', '14648251', '1722754886', 117.500000, 118.000000, 117.000000, 118.000000, 0.500000, '7197')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/06', '10410916', '1226357629', 118.000000, 118.000000, 117.500000, 117.500000, -0.500000, '5258')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/09', '5314393', '623545974', 117.500000, 118.000000, 117.000000, 117.500000, 0.000000, '2759')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/10', '8366657', '983743630', 118.000000, 118.000000, 117.000000, 118.000000, 0.500000, '2560')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/11', '9196210', '1083831366', 118.000000, 118.000000, 117.500000, 118.000000, 0.000000, '4644')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/12', '9635724', '1136249279', 118.000000, 118.500000, 117.500000, 118.000000, 0.000000, '3731')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/13', '7504024', '880602565', 118.000000, 118.000000, 116.500000, 117.500000, -0.500000, '3128')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/16', '8928653', '1047098143', 117.500000, 117.500000, 117.000000, 117.500000, 0.000000, '2870')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/17', '10532333', '1235706067', 117.500000, 117.500000, 117.000000, 117.500000, 0.000000, '4151')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/18', '6759004', '792885624', 117.500000, 117.500000, 117.000000, 117.500000, 0.000000, '3253')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/19', '9364648', '1093023300', 117.500000, 117.500000, 116.000000, 116.500000, -1.000000, '4417')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/20', '11439355', '1330555386', 116.500000, 117.000000, 115.500000, 116.000000, -0.500000, '3883')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/23', '8672807', '1004847182', 116.000000, 116.500000, 115.500000, 115.500000, -0.500000, '4419')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/24', '15045116', '1737291136', 115.500000, 116.000000, 115.000000, 115.500000, 0.000000, '6289')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/25', '38067644', '4195279189', 110.500000, 111.000000, 109.000000, 110.000000, 0.000000, '19357')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/26', '12577816', '1384395820', 110.000000, 110.500000, 109.500000, 110.000000, 0.000000, '7805')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/27', '8184230', '901416590', 110.000000, 110.500000, 109.500000, 110.000000, 0.000000, '4400')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/30', '11303719', '1252822858', 110.500000, 111.500000, 110.000000, 111.000000, 1.000000, '4599')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/08/31', '21352143', '2388412192', 111.500000, 112.500000, 111.000000, 112.000000, 1.000000, '5552')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/01', '12457265', '1384759581', 112.000000, 112.500000, 110.500000, 110.500000, -1.500000, '6119')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/02', '4436113', '491492842', 110.500000, 111.500000, 110.500000, 111.000000, 0.500000, '3462')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/03', '6338398', '704374257', 111.000000, 111.500000, 111.000000, 111.000000, 0.000000, '3005')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/06', '7988155', '886942924', 111.000000, 111.500000, 110.500000, 111.000000, 0.000000, '3377')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/07', '7017259', '780043630', 111.000000, 111.500000, 111.000000, 111.000000, 0.000000, '2994')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/08', '11028642', '1223320461', 111.500000, 111.500000, 110.500000, 111.000000, 0.000000, '5809')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/09', '4151613', '459394910', 111.000000, 111.500000, 110.500000, 110.500000, -0.500000, '3082')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/10', '4127802', '456913024', 110.500000, 111.000000, 110.500000, 110.500000, 0.000000, '2901')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/13', '6019221', '666557780', 111.000000, 111.000000, 110.500000, 111.000000, 0.500000, '3826')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/14', '6762838', '751288286', 111.000000, 111.500000, 110.500000, 111.000000, 0.000000, '3860')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/15', '7423667', '825068264', 111.000000, 112.000000, 111.000000, 111.000000, 0.000000, '4219')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/16', '6648849', '739588372', 111.000000, 111.500000, 111.000000, 111.500000, 0.500000, '3586')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/17', '10931739', '1214221514', 111.500000, 111.500000, 111.000000, 111.000000, -0.500000, '4207')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/22', '11797083', '1304670176', 110.500000, 111.500000, 110.000000, 111.000000, 0.000000, '5485')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/23', '5812313', '645487988', 111.000000, 111.500000, 111.000000, 111.000000, 0.000000, '2867')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/24', '3364442', '374417298', 111.500000, 111.500000, 111.000000, 111.500000, 0.500000, '2288')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/27', '3690011', '410271237', 111.500000, 111.500000, 111.000000, 111.000000, -0.500000, '2633')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/28', '5455630', '606033689', 111.000000, 111.500000, 111.000000, 111.000000, 0.000000, '3471')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/29', '10155312', '1126996953', 111.000000, 111.500000, 110.500000, 111.500000, 0.500000, '6218')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/09/30', '11464460', '1269565700', 111.000000, 111.500000, 110.500000, 110.500000, -1.000000, '4617')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/01', '10252552', '1133015805', 110.500000, 111.000000, 110.000000, 110.500000, 0.000000, '6209')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/04', '6200228', '687155625', 111.000000, 111.000000, 110.500000, 111.000000, 0.500000, '4491')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/05', '7094734', '785245140', 111.000000, 111.000000, 110.500000, 110.500000, -0.500000, '4945')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/06', '9501790', '1053082527', 110.500000, 111.000000, 110.500000, 111.000000, 0.500000, '5188')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/07', '6669287', '742335941', 111.500000, 111.500000, 111.000000, 111.500000, 0.500000, '4120')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/08', '11788953', '1315862115', 111.000000, 112.000000, 111.000000, 111.500000, 0.000000, '5337')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/12', '17617765', '1955653538', 111.000000, 111.500000, 110.500000, 111.500000, 0.000000, '5446')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/13', '8630453', '958876712', 111.500000, 111.500000, 110.500000, 111.500000, 0.000000, '4038')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/14', '7693695', '851652419', 111.500000, 111.500000, 110.500000, 110.500000, -1.000000, '4310')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/15', '9402789', '1040901277', 110.500000, 111.000000, 110.500000, 111.000000, 0.500000, '5639')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/18', '6135622', '680676627', 111.000000, 111.500000, 110.500000, 111.000000, 0.000000, '2798')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/19', '5076302', '565023261', 111.000000, 111.500000, 111.000000, 111.500000, 0.500000, '3112')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2412', '2021/10/20', '7605974', '843282382', 111.000000, 111.500000, 110.500000, 111.000000, -0.500000, '4456')
